RID,Time_Departure,Distance,Weekday,Hour,Day,Signaltype,Time_Arrival,Speed_Per_Hour,Time_Driving,Address1,Address2
R01748,2023-03-14 20:00:00,228326.65711351836,Sun,11,10,0,2023-03-15 00:32:00,74.35420921095962,11054.0,경기도,상세주소1748
R01749,2023-03-14 21:00:00,41995.802012970715,Thu,22,6,33,2023-03-14 22:24:00,85.36270985980485,1771.0,경기도,상세주소1749
R01750,2023-03-14 22:00:00,161057.7293043249,Thu,0,28,0,2023-03-15 00:50:00,75.55334893432324,7674.0,인천광역시,상세주소1750
R01751,2023-03-14 23:00:00,65345.359733154015,Sun,10,12,18,2023-03-15 00:25:00,42.16723642334139,5578.0,서울특별시,상세주소1751
R01752,2023-03-15 00:00:00,4624.111618524088,Tue,20,7,1,2023-03-15 00:44:00,45.36016214928405,366.0,서울특별시,상세주소1752
R01753,2023-03-15 01:00:00,73119.2358222629,Sat,14,18,20,2023-03-15 04:34:00,49.04247970305104,5367.0,경기도,상세주소1753
R01754,2023-03-15 02:00:00,292786.2527181061,Wed,1,2,19,2023-03-15 03:57:00,77.22169612407623,13649.0,서울특별시,상세주소1754
R01755,2023-03-15 03:00:00,240659.5964530139,Mon,19,10,22,2023-03-15 05:06:00,69.5791971833602,12451.0,서울특별시,상세주소1755
R01756,2023-03-15 04:00:00,287913.416651989,Fri,6,15,20,2023-03-15 06:53:00,115.8058324309637,8950.0,경기도,상세주소1756
R01757,2023-03-15 05:00:00,146868.35913398236,Sun,20,30,23,2023-03-15 05:37:00,27.182298765642344,19451.0,경기도,상세주소1757
R01758,2023-03-15 06:00:00,33811.12340457355,Sat,11,12,3,2023-03-15 10:04:00,58.9480332686267,2064.0,서울특별시,상세주소1758
R01759,2023-03-15 07:00:00,164839.8872031342,Sun,21,26,11,2023-03-15 10:22:00,21.44489481313603,27672.0,강원도,상세주소1759
R01760,2023-03-15 08:00:00,136858.8230334283,Wed,17,17,21,2023-03-15 12:12:00,71.93295809469029,6849.0,강원도,상세주소1760
R01761,2023-03-15 09:00:00,253462.76773914517,Tue,2,4,19,2023-03-15 10:09:00,81.33789237294513,11218.0,경기도,상세주소1761
R01762,2023-03-15 10:00:00,30326.691654489132,Sun,6,7,17,2023-03-15 13:31:00,88.84212233536286,1228.0,인천광역시,상세주소1762
R01763,2023-03-15 11:00:00,146984.09996951168,Wed,10,30,0,2023-03-15 15:59:00,63.77044185729578,8297.0,인천광역시,상세주소1763
R01764,2023-03-15 12:00:00,45864.55074350129,Wed,17,9,29,2023-03-15 15:36:00,21.733812581445406,7597.0,충청남도,상세주소1764
R01765,2023-03-15 13:00:00,98078.10214012793,Tue,11,19,32,2023-03-15 17:34:00,58.997028583875036,5984.0,서울특별시,상세주소1765
R01766,2023-03-15 14:00:00,221469.7661389521,Thu,5,28,23,2023-03-15 18:20:00,68.73579788048718,11599.0,경기도,상세주소1766
R01767,2023-03-15 15:00:00,143329.4206812612,Thu,4,27,13,2023-03-15 18:04:00,39.89707490631706,12932.0,인천광역시,상세주소1767
R01768,2023-03-15 16:00:00,113390.59725858502,Mon,0,23,35,2023-03-15 19:24:00,54.70042672955117,7462.0,경기도,상세주소1768
R01769,2023-03-15 17:00:00,118948.40729244056,Mon,11,7,4,2023-03-15 19:24:00,34.459007308079066,12426.0,경기도,상세주소1769
R01770,2023-03-15 18:00:00,138374.58375339,Thu,10,23,10,2023-03-15 18:47:00,47.74590941284276,10433.0,서울특별시,상세주소1770
R01771,2023-03-15 19:00:00,235719.94660728,Sat,3,2,23,2023-03-15 19:41:00,78.24933138806625,10844.0,-,상세주소1771
R01772,2023-03-15 20:00:00,267733.3219931301,Fri,17,6,30,2023-03-15 23:41:00,73.60325893582583,13095.0,경기도,상세주소1772
R01773,2023-03-15 21:00:00,286645.07126467454,Wed,3,18,12,2023-03-16 01:21:00,32.095609811271174,32151.0,서울특별시,상세주소1773
R01774,2023-03-15 22:00:00,236284.11249033324,Fri,16,6,15,2023-03-16 00:02:00,45.90029704723869,18531.0,경기도,상세주소1774
R01775,2023-03-15 23:00:00,95306.66182865581,Wed,1,13,23,2023-03-16 03:07:00,61.14183969551481,5611.0,충청남도,상세주소1775
R01776,2023-03-16 00:00:00,206752.2771198761,Thu,23,26,12,2023-03-16 00:58:00,64.53048637095745,11534.0,서울특별시,상세주소1776
R01777,2023-03-16 01:00:00,131843.3340925622,Mon,21,19,23,2023-03-16 02:46:00,46.74208486908112,,경기도,상세주소1777
R01778,2023-03-16 02:00:00,77146.5159917693,Sat,1,30,25,2023-03-16 02:38:00,69.52914906643186,3994.0,경기도,상세주소1778
R01779,2023-03-16 03:00:00,252420.60224835086,Mon,11,2,1,2023-03-16 03:53:00,59.29435558970474,15325.0,서울특별시,상세주소1779
R01780,2023-03-16 04:00:00,12489.478339735175,Fri,5,12,15,2023-03-16 04:44:00,10.0,4496.0,경기도,상세주소1780
R01781,2023-03-16 05:00:00,270626.83564849163,Mon,9,15,37,2023-03-16 08:13:00,48.566593454465995,20060.0,경기도,상세주소1781
R01782,2023-03-16 06:00:00,138981.7619227955,Thu,22,14,45,2023-03-16 06:42:00,47.995485397788585,10424.0,서울특별시,상세주소1782
R01783,2023-03-16 07:00:00,191523.24156567585,Sat,20,6,0,2023-03-16 10:21:00,73.56547400779486,9372.0,서울특별시,상세주소1783
R01784,2023-03-16 08:00:00,198146.82273952902,Fri,22,18,48,2023-03-16 11:49:00,73.92118474356096,9649.0,인천광역시,상세주소1784
R01785,2023-03-16 09:00:00,268640.2044712544,Sat,15,5,10,2023-03-16 10:45:00,26.5579445814424,36414.0,경기도,상세주소1785
R01786,2023-03-16 10:00:00,191364.234967995,Wed,13,18,34,2023-03-16 13:13:00,68.76943513993135,10017.0,서울특별시,상세주소1786
R01787,2023-03-16 11:00:00,184566.14184325846,Mon,6,3,42,2023-03-16 12:30:00,58.52072309198616,11353.0,서울특별시,상세주소1787
R01788,2023-03-16 12:00:00,20928.9601276463,Sat,18,3,28,2023-03-16 16:34:00,62.52848816249474,1204.0,경기도,상세주소1788
R01789,2023-03-16 13:00:00,156003.99856161603,Tue,22,22,36,2023-03-16 16:04:00,47.72345962612539,11768.0,서울특별시,상세주소1789
R01790,2023-03-16 14:00:00,45900.53124429545,Mon,16,22,16,2023-03-16 18:46:00,58.763401544646385,2811.0,경기도,상세주소1790
R01791,2023-03-16 15:00:00,221492.69684772418,Wed,8,10,38,2023-03-16 19:33:00,83.0065364515668,9606.0,충청남도,상세주소1791
R01792,2023-03-16 16:00:00,154154.35432298967,Sat,12,19,41,2023-03-16 19:11:00,62.2437151818285,8915.0,서울특별시,상세주소1792
R01793,2023-03-16 17:00:00,204388.10598329763,Fri,21,3,27,2023-03-16 18:37:00,59.151465887642125,12439.0,서울특별시,상세주소1793
R01794,2023-03-16 18:00:00,13460.197280112896,Wed,4,29,28,2023-03-16 21:10:00,50.41593251607567,961.0,경기도,상세주소1794
R01795,2023-03-16 19:00:00,26352.812797695162,Tue,22,12,42,2023-03-16 23:48:00,81.04511867487928,1170.0,경기도,상세주소1795
R01796,2023-03-16 20:00:00,215180.693030742,Sat,4,29,2,2023-03-16 22:04:00,34.38424366665579,22529.0,서울특별시,상세주소1796
R01797,2023-03-16 21:00:00,22553.216463603338,Sun,9,16,9,2023-03-17 01:35:00,43.96060796434164,1846.0,서울특별시,상세주소1797
R01798,2023-03-16 22:00:00,22305.761601812323,Sun,20,17,41,2023-03-17 02:10:00,33.235772364292245,2416.0,경기도,상세주소1798
R01799,2023-03-16 23:00:00,4620.434095231348,Thu,9,7,13,2023-03-17 01:32:00,64.0137035010033,259.0,경기도,상세주소1799
R01800,2023-03-17 00:00:00,286993.91809154453,Mon,6,13,11,2023-03-17 03:36:00,83.59495212830888,12359.0,경기도,상세주소1800
R01801,2023-03-17 01:00:00,221514.9994782431,Fri,14,24,46,2023-03-17 05:51:00,53.42409164861103,14926.0,서울특별시,상세주소1801
R01802,2023-03-17 02:00:00,106622.17114211718,Thu,6,2,41,2023-03-17 03:29:00,38.61188930450278,9940.0,경기도,상세주소1802
R01803,2023-03-17 03:00:00,89664.13880500892,Sat,14,4,29,2023-03-17 05:34:00,92.72892967409942,3481.0,서울특별시,상세주소1803
R01804,2023-03-17 04:00:00,105561.26569400901,Sun,2,10,31,2023-03-17 05:20:00,69.02566133296799,5505.0,경기도,상세주소1804
R01805,2023-03-17 05:00:00,232621.40582317338,Sun,18,7,31,2023-03-17 08:27:00,65.55048287268558,12775.0,서울특별시,상세주소1805
R01806,2023-03-17 06:00:00,198749.8127100539,Sun,9,24,41,2023-03-17 08:48:00,56.19618715653996,12732.0,경기도,상세주소1806
R01807,2023-03-17 07:00:00,56373.474792372916,Sat,14,17,31,2023-03-17 10:19:00,73.38028343714963,2765.0,서울특별시,상세주소1807
R01808,2023-03-17 08:00:00,53058.69126489122,Sun,2,20,25,2023-03-17 09:08:00,65.2371112855734,2927.0,경기도,상세주소1808
R01809,2023-03-17 09:00:00,30420.2992643058,Wed,5,6,0,2023-03-17 10:38:00,50.374631432412386,2173.0,경기도,상세주소1809
R01810,2023-03-17 10:00:00,198430.5131907001,Sat,11,19,41,2023-03-17 14:25:00,53.72394746374279,13296.0,서울특별시,상세주소1810
R01811,2023-03-17 11:00:00,229547.42600429905,Fri,14,5,1,2023-03-17 12:17:00,39.60226397973932,20866.0,경기도,상세주소1811
R01812,2023-03-17 12:00:00,80248.88206917621,Thu,5,10,16,2023-03-17 13:26:00,37.10869624945005,7785.0,경기도,상세주소1812
R01813,2023-03-17 13:00:00,7262.543348242931,Fri,12,9,29,2023-03-17 15:08:00,54.06695609806334,483.0,충청남도,상세주소1813
R01814,2023-03-17 14:00:00,25569.328575451775,Tue,18,27,38,2023-03-17 14:44:00,83.08429784582948,1107.0,충청남도,상세주소1814
R01815,2023-03-17 15:00:00,290390.1504186641,Sun,2,13,6,2023-03-17 18:28:00,39.31673575677316,26589.0,경기도,상세주소1815
R01816,2023-03-17 16:00:00,89337.98846574865,Tue,7,19,26,2023-03-17 17:31:00,76.7274005851482,4191.0,충청남도,상세주소1816
R01817,2023-03-17 17:00:00,230997.72120360195,Mon,7,21,8,2023-03-17 19:28:00,44.02130292686401,18890.0,서울특별시,상세주소1817
R01818,2023-03-17 18:00:00,187774.40708742486,Mon,22,24,21,2023-03-17 19:06:00,24.267938546046025,27855.0,경기도,상세주소1818
R01819,2023-03-17 19:00:00,115199.95225621588,Tue,19,6,33,2023-03-17 21:43:00,70.93199517178152,5846.0,-,상세주소1819
R01820,2023-03-17 20:00:00,62500.49139647098,Sat,14,4,45,2023-03-17 20:55:00,92.57536175149565,2430.0,충청남도,상세주소1820
R01821,2023-03-17 21:00:00,37294.53902966252,Fri,3,24,48,2023-03-17 21:37:00,42.885298394639435,3130.0,-,상세주소1821
R01822,2023-03-17 22:00:00,184888.8774436211,Tue,18,27,0,2023-03-17 22:33:00,28.602581821996797,23270.0,경기도,상세주소1822
R01823,2023-03-17 23:00:00,232615.50041069862,Mon,20,3,8,2023-03-17 23:50:00,69.09829502160045,12119.0,경기도,상세주소1823
R01824,2023-03-18 00:00:00,193527.37180879808,Tue,2,3,19,2023-03-18 02:58:00,41.5365160905601,16773.0,서울특별시,상세주소1824
R01825,2023-03-18 01:00:00,159560.33784149835,Sat,12,4,18,2023-03-18 01:54:00,70.73293156941857,8120.0,서울특별시,상세주소1825
R01826,2023-03-18 02:00:00,13543.415806059244,Tue,7,25,35,2023-03-18 04:52:00,83.02959188407684,587.0,경기도,상세주소1826
R01827,2023-03-18 03:00:00,290578.1445007208,Fri,22,5,39,2023-03-18 07:34:00,66.6123499120587,15704.0,충청남도,상세주소1827
R01828,2023-03-18 04:00:00,239815.5433047178,Thu,15,8,44,2023-03-18 05:12:00,76.19536616690942,11330.0,서울특별시,상세주소1828
R01829,2023-03-18 05:00:00,88553.78897358845,Sat,12,16,3,2023-03-18 08:34:00,76.33224307269401,4176.0,서울특별시,상세주소1829
R01830,2023-03-18 06:00:00,294011.12847829633,Mon,2,22,8,2023-03-18 07:11:00,79.7989342435726,13263.0,서울특별시,상세주소1830
R01831,2023-03-18 07:00:00,180962.5953012603,Fri,15,3,40,2023-03-18 09:01:00,60.90421535114962,10696.0,서울특별시,상세주소1831
R01832,2023-03-18 08:00:00,175144.3748039667,Tue,8,24,21,2023-03-18 09:22:00,75.58152854787309,8342.0,경기도,상세주소1832
R01833,2023-03-18 09:00:00,224673.8806494301,Tue,13,12,17,2023-03-18 10:53:00,63.28803492312623,12780.0,-,상세주소1833
R01834,2023-03-18 10:00:00,243719.16663895114,Thu,12,25,11,2023-03-18 11:03:00,67.82640343870452,12935.0,경기도,상세주소1834
R01835,2023-03-18 11:00:00,197287.1035921193,Mon,20,8,41,2023-03-18 12:45:00,121.03422639837251,5868.0,경기도,상세주소1835
R01836,2023-03-18 12:00:00,39300.628163493806,Mon,6,13,42,2023-03-18 15:46:00,64.83201047171332,2182.0,충청남도,상세주소1836
R01837,2023-03-18 13:00:00,102141.98429235502,Wed,14,4,38,2023-03-18 14:57:00,30.044801343932676,12238.0,-,상세주소1837
R01838,2023-03-18 14:00:00,278497.00845748885,Mon,6,14,8,2023-03-18 18:24:00,56.05161644964718,17886.0,충청남도,상세주소1838
R01839,2023-03-18 15:00:00,68160.06794131173,Thu,5,14,5,2023-03-18 19:21:00,53.78948488715453,4561.0,충청남도,상세주소1839
R01840,2023-03-18 16:00:00,112277.94012741648,Sun,1,13,18,2023-03-18 16:36:00,54.70412796490772,7388.0,서울특별시,상세주소1840
R01841,2023-03-18 17:00:00,130190.9880003146,Wed,8,27,47,2023-03-18 18:07:00,79.06884852505931,5927.0,강원도,상세주소1841
R01842,2023-03-18 18:00:00,132382.0919186412,Wed,21,6,46,2023-03-18 19:21:00,82.6118279532806,5768.0,경기도,상세주소1842
R01843,2023-03-18 19:00:00,184268.93516586313,Tue,23,17,6,2023-03-18 21:52:00,57.88729514605206,11459.0,인천광역시,상세주소1843
R01844,2023-03-18 20:00:00,282979.6754856676,Tue,16,4,15,2023-03-19 00:10:00,32.162513029621564,31674.0,서울특별시,상세주소1844
R01845,2023-03-18 21:00:00,72967.12083791898,Mon,4,8,4,2023-03-19 01:29:00,61.981911503662154,4238.0,경기도,상세주소1845
R01846,2023-03-18 22:00:00,37328.9115139745,Wed,11,17,15,2023-03-19 00:52:00,49.132225158086655,2735.0,서울특별시,상세주소1846
R01847,2023-03-18 23:00:00,60043.67646812126,Tue,0,3,0,2023-03-19 00:18:00,64.20809427942639,3366.0,서울특별시,상세주소1847
R01848,2023-03-19 00:00:00,266190.5451625716,Thu,9,17,36,2023-03-19 00:43:00,57.58076215620177,16642.0,서울특별시,상세주소1848
R01849,2023-03-19 01:00:00,194097.4329839066,Tue,10,9,38,2023-03-19 01:44:00,84.32715236802173,8286.0,경기도,상세주소1849
R01850,2023-03-19 02:00:00,86486.12998250888,Sat,15,2,18,2023-03-19 06:23:00,65.49616092927795,4753.0,충청남도,상세주소1850
R01851,2023-03-19 03:00:00,244968.13475161657,Sat,13,25,36,2023-03-19 04:32:00,49.19616711557009,17925.0,경기도,상세주소1851
R01852,2023-03-19 04:00:00,258549.62891266737,Tue,7,13,16,2023-03-19 07:45:00,32.28935505232306,28826.0,서울특별시,상세주소1852
R01853,2023-03-19 05:00:00,254107.78726839312,Wed,23,20,25,2023-03-19 05:56:00,59.039716722032196,15494.0,충청남도,상세주소1853
R01854,2023-03-19 06:00:00,275759.0335582268,Sun,16,2,21,2023-03-19 08:02:00,59.111252921075604,16794.0,서울특별시,상세주소1854
R01855,2023-03-19 07:00:00,76420.06503183511,Sun,17,20,7,2023-03-19 09:14:00,54.75078502592669,5024.0,경기도,상세주소1855
R01856,2023-03-19 08:00:00,226757.5366951372,Wed,11,28,32,2023-03-19 09:21:00,75.50647502807132,10811.0,경기도,상세주소1856
R01857,2023-03-19 09:00:00,138701.30968496785,Fri,16,11,1,2023-03-19 12:30:00,32.34443017924845,15437.0,서울특별시,상세주소1857
R01858,2023-03-19 10:00:00,252757.5673141284,Sun,13,27,29,2023-03-19 11:26:00,44.74911872920841,20333.0,-,상세주소1858
R01859,2023-03-19 11:00:00,218818.71247132236,Sat,15,26,46,2023-03-19 13:29:00,61.058351989722695,12901.0,강원도,상세주소1859
R01860,2023-03-19 12:00:00,233157.78650341768,Thu,13,22,19,2023-03-19 13:12:00,48.809835620900515,17196.0,인천광역시,상세주소1860
R01861,2023-03-19 13:00:00,197192.38946664036,Wed,8,15,17,2023-03-19 15:44:00,52.86581523647173,13428.0,경기도,상세주소1861
R01862,2023-03-19 14:00:00,54051.202071442356,Mon,3,11,42,2023-03-19 18:49:00,58.79497264271653,3309.0,경기도,상세주소1862
R01863,2023-03-19 15:00:00,163963.04875018456,Sat,22,23,9,2023-03-19 18:46:00,73.71929866827254,8006.0,경기도,상세주소1863
R01864,2023-03-19 16:00:00,295416.25211782794,Thu,10,3,23,2023-03-19 18:42:00,57.98852692900544,18339.0,경기도,상세주소1864
R01865,2023-03-19 17:00:00,281279.0318826386,Thu,5,3,3,2023-03-19 21:44:00,20.606310872963675,49140.0,경기도,상세주소1865
R01866,2023-03-19 18:00:00,13908.94700330649,Wed,14,28,36,2023-03-19 22:09:00,47.94405981964573,1044.0,경기도,상세주소1866
R01867,2023-03-19 19:00:00,50279.6299031017,Thu,4,26,3,2023-03-19 20:10:00,69.91568550600158,2588.0,서울특별시,상세주소1867
R01868,2023-03-19 20:00:00,40386.90326291401,Wed,10,12,12,2023-03-20 00:44:00,75.25347277533109,1932.0,경기도,상세주소1868
R01869,2023-03-19 21:00:00,218067.99308560335,Sun,17,24,24,2023-03-19 21:31:00,76.3571575635221,10281.0,서울특별시,상세주소1869
R01870,2023-03-19 22:00:00,245517.81362722657,Tue,12,5,12,2023-03-20 01:44:00,82.02355339924125,10775.0,강원도,상세주소1870
R01871,2023-03-19 23:00:00,64839.8985268909,Sat,10,20,17,2023-03-20 03:31:00,62.368745541799775,3742.0,서울특별시,상세주소1871
R01872,2023-03-20 00:00:00,152249.95519259688,Fri,13,7,23,2023-03-20 02:58:00,65.26329961739293,8398.0,인천광역시,상세주소1872
R01873,2023-03-20 01:00:00,252370.2053753488,Tue,17,7,1,2023-03-20 04:47:00,39.721829074808355,22872.0,인천광역시,상세주소1873
R01874,2023-03-20 02:00:00,220107.66188510892,Sat,18,13,47,2023-03-20 06:34:00,16.508493744309114,47998.0,경기도,상세주소1874
R01875,2023-03-20 03:00:00,163128.92444206265,Wed,23,9,32,2023-03-20 05:17:00,31.648348328442033,18555.0,경기도,상세주소1875
R01876,2023-03-20 04:00:00,177513.95944717308,Sat,14,25,18,2023-03-20 08:01:00,45.96324896619123,13903.0,경기도,상세주소1876
R01877,2023-03-20 05:00:00,152999.8035279677,Sun,8,21,8,2023-03-20 08:05:00,32.80590897338379,16789.0,경기도,상세주소1877
R01878,2023-03-20 06:00:00,89966.98694432735,Wed,7,13,27,2023-03-20 06:55:00,54.141461198797145,5982.0,서울특별시,상세주소1878
R01879,2023-03-20 07:00:00,,Tue,19,12,34,2023-03-20 08:51:00,50.75823478717488,12053.0,강원도,상세주소1879
R01880,2023-03-20 08:00:00,206976.7053129771,Mon,0,13,38,2023-03-20 09:52:00,78.75654027804114,9461.0,-,상세주소1880
R01881,2023-03-20 09:00:00,262123.5518423815,Mon,3,24,9,2023-03-20 11:40:00,40.61727024424264,23232.0,경기도,상세주소1881
R01882,2023-03-20 10:00:00,191251.11483979516,Sat,13,10,0,2023-03-20 12:09:00,62.81163834367908,10961.0,-,상세주소1882
R01883,2023-03-20 11:00:00,228575.33957590425,Mon,1,1,41,2023-03-20 15:45:00,51.60464613166319,15945.0,경기도,상세주소1883
R01884,2023-03-20 12:00:00,48861.41885141732,Wed,15,25,20,2023-03-20 13:18:00,39.86842867346263,4412.0,충청남도,상세주소1884
R01885,2023-03-20 13:00:00,139005.68485151717,Thu,2,8,8,2023-03-20 14:32:00,45.44577092063808,11011.0,경기도,상세주소1885
R01886,2023-03-20 14:00:00,3790.1543283008955,Wed,7,22,46,2023-03-20 16:14:00,18.974805898395104,719.0,경기도,상세주소1886
R01887,2023-03-20 15:00:00,74756.98049196528,Thu,5,16,14,2023-03-20 17:14:00,74.96693653787267,3589.0,경기도,상세주소1887
R01888,2023-03-20 16:00:00,218212.05281878845,Tue,15,13,34,2023-03-20 16:44:00,88.04522507496048,8922.0,충청남도,상세주소1888
R01889,2023-03-20 17:00:00,297551.17545345967,Fri,23,3,4,2023-03-20 20:24:00,54.65067765917765,19600.0,경기도,상세주소1889
R01890,2023-03-20 18:00:00,30654.251776577556,Thu,15,3,40,2023-03-20 22:48:00,60.581241747886224,1821.0,경기도,상세주소1890
R01891,2023-03-20 19:00:00,121046.80044252519,Mon,6,24,21,2023-03-20 23:00:00,54.082843191882816,8057.0,강원도,상세주소1891
R01892,2023-03-20 20:00:00,240221.2196410487,Wed,12,5,40,2023-03-21 00:48:00,43.59817436939872,19835.0,강원도,상세주소1892
R01893,2023-03-20 21:00:00,62006.654754040756,Tue,12,26,22,2023-03-20 23:11:00,74.09805720421753,3012.0,경기도,상세주소1893
R01894,2023-03-20 22:00:00,166970.3998413836,Mon,4,11,6,2023-03-21 02:49:00,66.3813665030323,9055.0,인천광역시,상세주소1894
R01895,2023-03-20 23:00:00,220188.31751287277,Tue,19,30,22,2023-03-21 02:08:00,10.0,79267.0,경기도,상세주소1895
R01896,2023-03-21 00:00:00,185179.64962779352,Fri,21,7,43,2023-03-21 01:14:00,39.30778505181769,16959.0,경기도,상세주소1896
R01897,2023-03-21 01:00:00,57219.39565000942,Sun,17,21,24,2023-03-21 05:40:00,18.93877500871948,10876.0,서울특별시,상세주소1897
